lat,lng,class_name,confidence,image_file
35.684181719777065,139.7731363573356,decentralized,0.49033448100090027,09LD1866_r6_c3.png
35.68426327128066,139.7736670953828,decentralized,0.11470545083284378,09LD1866_r6_c3.png
35.683841038492,139.77359492961554,decentralized,0.956824004650116,09LD1866_r7_c3.png
35.68384565298722,139.77357547676104,decentralized,0.9544411301612854,09LD1866_r7_c3.png
35.683829608684334,139.7734243966724,decentralized,0.944187581539154,09LD1866_r7_c3.png
35.68382708655248,139.77358859230588,decentralized,0.9328554272651672,09LD1866_r7_c3.png
35.68381360899934,139.77354103872113,decentralized,0.9274452924728394,09LD1866_r7_c3.png
35.68384097585648,139.77354181494803,decentralized,0.9224010705947876,09LD1866_r7_c3.png
35.68382495841782,139.7735432860336,decentralized,0.9158636927604675,09LD1866_r7_c3.png
35.68388579168444,139.77357537140685,decentralized,0.9150733351707458,09LD1866_r7_c3.png
35.68385086351143,139.77339577332685,decentralized,0.9145343899726868,09LD1866_r7_c3.png
35.683825743601595,139.7735619651848,decentralized,0.8997502326965332,09LD1866_r7_c3.png
35.68383753784247,139.7734919672353,decentralized,0.8831523060798645,09LD1866_r7_c3.png
35.683627692173786,139.77318523167796,decentralized,0.8731075525283813,09LD1866_r7_c3.png
35.68386122224547,139.77339046809195,decentralized,0.8675889372825623,09LD1866_r7_c3.png
35.68383143338232,139.77351347239576,decentralized,0.8616104125976562,09LD1866_r7_c3.png
35.68380557648166,139.77352497161232,decentralized,0.8387490510940552,09LD1866_r7_c3.png
35.68385542898544,139.77343365919936,decentralized,0.8277841210365295,09LD1866_r7_c3.png
35.68383527002921,139.77344613647404,decentralized,0.7850826978683472,09LD1866_r7_c3.png
35.68381955683799,139.77351693578615,decentralized,0.4717593491077423,09LD1866_r7_c3.png
35.683620710394834,139.77324036761127,decentralized,0.44045814871788025,09LD1866_r7_c3.png
35.68383454963923,139.77355831012196,decentralized,0.42210695147514343,09LD1866_r7_c3.png
35.68362036472594,139.77324013211916,decentralized,0.28069251775741577,09LD1866_r7_c3.png
35.68361999412813,139.77325498478783,decentralized,0.234341099858284,09LD1866_r7_c3.png
35.683793952170625,139.77389095088182,decentralized,0.9375897645950317,09LD1866_r7_c4.png
35.683807327332,139.77383726204565,decentralized,0.8937603235244751,09LD1866_r7_c4.png
35.683804023920736,139.77389988556124,decentralized,0.8806636333465576,09LD1866_r7_c4.png
35.68383136715542,139.77388764195535,decentralized,0.8618189692497253,09LD1866_r7_c4.png
35.68382093213632,139.77393111474484,decentralized,0.8606878519058228,09LD1866_r7_c4.png
35.68390626293423,139.77368311106306,decentralized,0.7851508259773254,09LD1866_r7_c4.png
35.68381496948714,139.77390440680608,decentralized,0.7790318727493286,09LD1866_r7_c4.png
35.6838709934897,139.7736865545487,decentralized,0.7499129772186279,09LD1866_r7_c4.png
35.68382574653674,139.77391070203547,decentralized,0.6619608998298645,09LD1866_r7_c4.png
35.68379484104597,139.77379382215292,decentralized,0.6481906771659851,09LD1866_r7_c4.png
35.68381070214354,139.77392294597223,decentralized,0.5501437187194824,09LD1866_r7_c4.png
35.683827802622936,139.7739017814705,decentralized,0.4835885763168335,09LD1866_r7_c4.png
35.68381864184668,139.77388825489749,decentralized,0.4186694622039795,09LD1866_r7_c4.png
35.68363728220959,139.77483796378883,decentralized,0.3782529830932617,09LD1866_r7_c6.png
35.68365529657363,139.7754492786815,decentralized,0.4042883515357971,09LD1866_r7_c7.png
35.684197556905495,139.77590649290048,decentralized,0.566482424736023,09LD1867_r6_c0.png
35.68397662189904,139.7778728843404,decentralized,0.8209652900695801,09LD1867_r6_c3.png
35.68397772786872,139.77783300185237,decentralized,0.8113188147544861,09LD1867_r6_c3.png
35.68397743626143,139.77785299851365,decentralized,0.804422914981842,09LD1867_r6_c3.png
35.68397697791888,139.7778025600156,decentralized,0.7275199890136719,09LD1867_r6_c3.png
35.68397568957583,139.77781939384025,decentralized,0.7103895545005798,09LD1867_r6_c3.png
35.684196730308074,139.7783376271498,decentralized,0.10875138640403748,09LD1867_r6_c4.png
35.68373323144031,139.77622341008836,decentralized,0.19295762479305267,09LD1867_r7_c0.png
35.68369207653026,139.776232867185,decentralized,0.18119795620441437,09LD1867_r7_c0.png
